SID,ISO_TIME,GEN_LON,GEN_LAT,LON,LAT,PRES,WIND,LANDFRAC
2000092900_afm,2000-10-05 18:00:00,-83.25,16.75,-97.75,22.5,100297.0,16.14,0.0
2000092900_aqt,2000-10-05 18:00:00,-83.25,16.75,-97.75,22.5,100297.0,16.14,0.0
2000101506_afn,2000-10-23 06:00:00,-70.0,28.5,-12.5,57.5,99243.0,17.8,0.0
2000101506_aqu,2000-10-23 06:00:00,-70.0,28.5,-12.5,57.5,99243.0,17.8,0.0
2000102000_afo,2000-10-23 06:00:00,-58.75,29.0,-37.5,45.75,99415.0,21.69,0.0
2000102000_aqv,2000-10-23 06:00:00,-58.75,29.0,-37.5,45.75,99415.0,21.69,0.0
2001061006_afp,2001-06-18 06:00:00,-95.0,28.5,-69.0,40.75,101009.0,12.98,0.0
2001061006_aqw,2001-06-18 06:00:00,-95.0,28.5,-69.0,40.75,101009.0,12.98,0.0
2001090200_afr,2001-09-04 18:00:00,-35.75,13.0,-53.5,17.5,100959.0,13.83,0.0
2001090200_aqy,2001-09-04 18:00:00,-35.75,13.0,-53.5,17.5,100959.0,13.83,0.0
2001090718_afs,2001-09-19 00:00:00,-30.25,14.75,-31.5,34.5,100282.0,11.88,0.0
2001090718_aqz,2001-09-19 00:00:00,-30.25,14.75,-31.5,34.5,100282.0,11.88,0.0
2001090800_aft,2001-09-17 12:00:00,-58.75,24.75,-30.0,66.75,99943.0,15.78,0.0
2001090800_ara,2001-09-17 12:00:00,-58.75,24.75,-30.0,66.75,99943.0,15.78,0.0
2001091300_afu,2001-09-24 18:00:00,-85.5,25.5,-25.25,53.5,99805.0,14.02,0.0
2001091300_arb,2001-09-24 18:00:00,-85.5,25.5,-25.25,53.5,99805.0,14.02,0.0
2001092212_afv,2001-09-27 18:00:00,-66.0,27.5,-45.5,41.75,99743.0,19.25,0.0
2001092212_arc,2001-09-27 18:00:00,-66.0,27.5,-45.5,41.75,99743.0,19.25,0.0
2001101200_afw,2001-10-15 18:00:00,-65.25,31.25,-63.5,47.25,100069.0,16.02,0.0
2001101200_ard,2001-10-15 18:00:00,-65.25,31.25,-63.5,47.25,100069.0,16.02,0.0
2001102712_afx,2001-10-30 06:00:00,-35.25,27.25,-45.0,29.5,101316.0,12.86,0.0
2001102712_are,2001-10-30 06:00:00,-35.25,27.25,-45.0,29.5,101316.0,12.86,0.0
2001103118_afy,2001-11-06 18:00:00,-83.5,14.75,-66.5,28.5,99191.0,29.01,0.0
2001103118_arf,2001-11-06 18:00:00,-83.5,14.75,-66.5,28.5,99191.0,29.01,0.0
2001112400_afz,2001-11-29 12:00:00,-50.0,29.0,-60.0,28.25,100425.0,17.74,0.0
2001112400_arg,2001-11-29 12:00:00,-50.0,29.0,-60.0,28.25,100425.0,17.74,0.0
2002090806_aga,2002-09-15 06:00:00,-69.75,27.0,-56.0,64.0,99847.0,16.98,0.0
2002090806_arh,2002-09-15 06:00:00,-69.75,27.0,-56.0,64.0,99847.0,16.98,0.0
2002092018_agc,2002-10-08 18:00:00,-51.75,28.0,-72.0,30.25,100888.0,13.11,0.0
2002092018_arj,2002-10-08 18:00:00,-51.75,28.0,-72.0,30.25,100888.0,13.11,0.0
2003071700_agg,2003-07-22 00:00:00,-55.25,33.0,-36.0,36.0,102031.0,10.03,0.0
2003071700_arn,2003-07-22 00:00:00,-55.25,33.0,-36.0,36.0,102031.0,10.03,0.0
2003082800_agh,2003-09-10 18:00:00,-32.0,14.75,-45.25,59.0,99231.0,19.26,0.0
2003082800_aro,2003-09-10 18:00:00,-32.0,14.75,-45.25,59.0,99231.0,19.26,0.0
2003090412_agi,2003-09-09 00:00:00,-87.5,28.25,-75.75,32.5,100784.0,13.73,0.0
2003090412_arp,2003-09-09 00:00:00,-87.5,28.25,-75.75,32.5,100784.0,13.73,0.0
2003092700_agl,2003-10-10 06:00:00,-42.0,17.5,0.5,60.5,98280.0,18.0,0.0
2003092700_ars,2003-10-10 06:00:00,-42.0,17.5,0.5,60.5,98280.0,18.0,0.0
2003101506_agm,2003-10-21 12:00:00,-43.25,11.5,-51.25,18.25,100732.0,13.92,0.0
