SID,ISO_TIME,GEN_LON,GEN_LAT,LON,LAT,PRES,WIND,LANDFRAC
1967081818_aij,1967-08-27 12:00:00,-44.0,24.22,-33.0,50.18,100419.0,21.86,0.0
1967082506_aik,1967-09-03 00:00:00,-72.0,33.7,-40.0,55.67,100077.0,21.56,0.0
1967091118_aim,1967-09-19 00:00:00,-50.0,19.72,-37.5,49.18,100450.0,13.88,0.0
1967092406_aio,1967-09-29 18:00:00,-22.5,10.74,-41.5,26.71,101021.0,15.94,0.0
1967100912_air,1967-10-11 18:00:00,-29.5,36.7,-51.5,36.2,101252.0,16.9,0.0
1967120212_aiu,1967-12-04 18:00:00,-84.0,18.22,-89.5,29.71,100323.0,20.81,0.0
1968020418_aiv,1968-02-10 12:00:00,-37.0,23.22,-16.5,52.18,97055.0,24.0,0.0
1968020512_aiw,1968-02-08 12:00:00,-77.0,32.21,-64.5,34.2,99342.0,22.66,0.0
1968070106_aix,1968-07-03 12:00:00,-74.5,28.71,-60.0,35.7,99978.0,22.5,0.0
1968072006_aiy,1968-07-24 06:00:00,-68.5,37.2,-40.5,40.19,101208.0,14.15,0.0
1968081112_aiz,1968-08-16 18:00:00,-64.5,28.71,-41.5,50.18,100438.0,18.44,0.0
1968082812_aja,1968-09-05 18:00:00,-67.5,25.71,-44.0,58.67,98957.0,21.25,0.0
1968082912_ajb,1968-09-01 00:00:00,-15.0,15.23,-23.0,19.72,101267.0,12.62,0.0
1968090218_ajc,1968-09-05 18:00:00,-79.5,28.71,-63.5,37.2,100360.0,15.88,0.0
1968091006_ajd,1968-09-15 18:00:00,-58.0,26.21,-43.5,44.69,101401.0,12.97,0.0
1968091312_aje,1968-09-26 06:00:00,-56.0,21.72,-52.0,50.18,99442.0,16.56,0.0
1968110706_ajf,1968-11-12 12:00:00,-76.0,28.71,-63.5,46.19,100085.0,20.36,0.0
1969011606_ajg,1969-01-19 06:00:00,-49.0,27.71,-52.5,40.69,101022.0,17.67,0.0
1969042618_ajh,1969-05-01 06:00:00,-78.0,32.21,-70.5,25.21,100926.0,13.07,0.0
1969071612_aji,1969-07-25 00:00:00,-67.0,16.73,-50.5,48.68,99556.0,16.09,0.0
1969073012_ajk,1969-08-02 12:00:00,-84.0,23.22,-95.0,18.72,100363.0,17.1,0.0
1969080912_ajl,1969-08-13 12:00:00,-79.0,34.7,-45.0,36.7,99953.0,23.4,0.0
1969081900_ajm,1969-08-23 12:00:00,-76.5,32.21,-36.0,45.19,100220.0,17.36,0.0
1969082412_ajn,1969-09-02 18:00:00,-55.5,19.22,-56.0,57.17,97383.0,23.94,0.0
1969082812_ajo,1969-09-05 06:00:00,-86.5,18.22,-72.0,39.69,99465.0,24.22,0.0
1969091006_ajp,1969-09-14 12:00:00,-75.5,32.7,-42.5,37.2,99123.0,28.31,0.0
1969091600_ajr,1969-09-25 18:00:00,-34.0,13.73,-40.0,48.68,98595.0,28.37,0.0
1969091606_ajs,1969-09-29 18:00:00,-66.0,21.72,-18.0,61.66,97822.0,26.64,0.0
1969110300_aju,1969-11-09 06:00:00,-30.5,22.22,-54.5,42.19,100753.0,24.13,0.0
1970052906_ajv,1970-06-03 18:00:00,-78.0,14.73,-61.5,38.2,100162.0,21.66,0.0
1970061606_ajw,1970-06-21 18:00:00,-62.5,21.72,-38.0,45.69,98627.0,23.67,0.0
1970071612_ajx,1970-07-23 06:00:00,-59.5,27.71,-45.5,51.18,100060.0,18.38,0.0
1970071812_ajy,1970-08-02 18:00:00,-82.0,25.21,-24.0,49.18,100515.0,15.11,0.0
1970080600_ajz,1970-08-12 18:00:00,-20.5,8.74,-65.5,19.22,101114.0,19.41,0.0
1970081906_aka,1970-09-02 12:00:00,-62.5,22.22,-20.5,40.19,101198.0,13.44,0.0
1970090306_akc,1970-09-15 18:00:00,-25.5,13.23,-14.5,47.18,100242.0,19.63,0.0
1970092312_akd,1970-10-04 06:00:00,-66.5,31.21,-39.5,62.16,99436.0,24.6,0.0
1970092618_ake,1970-10-13 12:00:00,-53.0,13.23,-45.0,49.18,97641.0,33.28,0.0
1970100318_akf,1970-10-06 18:00:00,-43.5,25.71,-62.0,31.21,100053.0,19.08,0.0
1971011406_akh,1971-01-21 00:00:00,-38.0,34.7,-38.0,47.68,99306.0,19.35,0.0
1971060106_aki,1971-06-05 06:00:00,-74.5,24.72,-62.0,38.7,100166.0,17.74,0.0
1971062506_akk,1971-07-01 12:00:00,-73.0,25.21,-38.5,44.69,100084.0,20.39,0.0
1971070118_akm,1971-07-08 06:00:00,-59.0,26.71,-63.0,43.69,100505.0,15.56,0.0
1971071912_ako,1971-07-22 06:00:00,-53.5,32.7,-43.5,36.7,101055.0,16.41,0.0
1971072918_akp,1971-08-02 18:00:00,-27.5,8.24,-66.5,13.23,100780.0,17.2,0.0
1971080718_akq,1971-08-16 12:00:00,-25.5,12.23,-13.5,59.17,100347.0,22.26,0.0
1971081306_aks,1971-08-16 12:00:00,-77.5,28.21,-52.5,42.69,99410.0,24.04,0.0
1971091112_akt,1971-09-22 12:00:00,-30.5,12.73,-32.0,32.7,100283.0,17.08,0.0
1971100206_akv,1971-10-09 18:00:00,-17.0,11.73,-29.5,32.21,100936.0,12.98,0.0
1971101018_akw,1971-10-13 12:00:00,-82.0,26.71,-64.0,30.71,101456.0,13.98,0.0
1971102918_akx,1971-11-08 00:00:00,-39.0,14.73,-36.5,38.7,101150.0,21.53,0.0
1971120212_aky,1971-12-08 00:00:00,-42.5,22.22,-33.5,38.2,100753.0,18.67,0.0
1972031612_akz,1972-03-22 00:00:00,-64.5,32.21,-58.0,21.72,100387.0,17.2,0.0
1972052206_ala,1972-05-28 06:00:00,-77.0,29.71,-36.0,48.18,101405.0,17.87,0.0
1972060812_alb,1972-06-14 12:00:00,-50.5,21.72,-15.5,39.69,101337.0,17.59,0.0
1972063006_ald,1972-07-08 18:00:00,-63.0,38.7,-38.0,47.68,100018.0,15.56,0.0
